gene_name,read_count
chr2_61854060_61868084:chr2_61854060_61868084,8
chr2_62136058_62196114:chr2_62136058_62196114,12
chr2_62224731_62500217:chr2_62224731_62500217,65
chr2_62506195_62673877:chr2_62506195_62673877,17
chr2_63046487_63049734:chr2_63046487_63049734,5
chr2_63057831_63119558:chr2_63057831_63119558,19
chr2_63607197_63840968:chr2_63607197_63840968,39
chr2_64019428_64092651:chr2_64019428_64092651,15
chr2_64144420_64454161:chr2_64144420_64454161,63
chr2_64461381_64524327:chr2_64461381_64524327,19
chr2_64593005_64631620:chr2_64593005_64631620,22
chr2_64653913_64988478:chr2_64653913_64988478,79
chr2_65023865_65056415:chr2_65023865_65056415,13
chr2_65130106_65227830:chr2_65130106_65227830,14
chr2_65271253_65310850:chr2_65271253_65310850,15
chr2_65432599_66435124:chr2_65432599_66435124,193
chr2_66573869_67397332:chr2_66573869_67397332,106
chr2_67412089_68041129:chr2_67412089_68041129,102
chr2_68063004_68129804:chr2_68063004_68129804,17
chr2_68176238_68178856:chr2_68176238_68178856,5
chr2_68252532_68284170:chr2_68252532_68284170,5
chr2_68319949_68365281:chr2_68319949_68365281,7
chr2_68397453_68459421:chr2_68397453_68459421,11
chr2_68580162_68643578:chr2_68580162_68643578,14
chr2_68658251_68734810:chr2_68658251_68734810,9
chr2_68826833_68860908:chr2_68826833_68860908,17
chr2_68871397_68945231:chr2_68871397_68945231,13
chr2_68952893_68974635:chr2_68952893_68974635,6
chr2_68980976_69013143:chr2_68980976_69013143,5
chr2_69249327_69319779:chr2_69249327_69319779,14
chr2_69387227_69395749:chr2_69387227_69395749,2
chr2_69439567_69457996:chr2_69439567_69457996,4
chr2_69827112_69829659:chr2_69827112_69829659,1
chr2_69881384_69893955:chr2_69881384_69893955,0
chr2_69905236_69915108:chr2_69905236_69915108,6
chr2_69942945_69960088:chr2_69942945_69960088,12
chr2_70086273_70087476:chr2_70086273_70087476,4
chr2_70089203_70149884:chr2_70089203_70149884,20
chr2_70191019_70209443:chr2_70191019_70209443,4
chr2_70248793_70258136:chr2_70248793_70258136,2
chr2_70293740_70295975:chr2_70293740_70295975,5
chr2_70302067_70447283:chr2_70302067_70447283,33
chr2_70553826_70656783:chr2_70553826_70656783,18
chr2_70768200_70777309:chr2_70768200_70777309,2
chr2_70790643_70808642:chr2_70790643_70808642,3
chr2_70820599_70830210:chr2_70820599_70830210,5
chr2_70835816_70900575:chr2_70835816_70900575,20
chr2_70933446_70935899:chr2_70933446_70935899,3
chr2_70965431_70978444:chr2_70965431_70978444,1
chr2_70994873_71068295:chr2_70994873_71068295,19
chr2_71079808_71109686:chr2_71079808_71109686,9
chr2_71150101_71182737:chr2_71150101_71182737,13
chr2_71227103_71331781:chr2_71227103_71331781,22
chr2_71435061_71453560:chr2_71435061_71453560,5
chr2_71686763_72129237:chr2_71686763_72129237,81
chr2_72147862_72175983:chr2_72147862_72175983,8
chr2_72826033_72887407:chr2_72826033_72887407,7
chr2_72892158_72917518:chr2_72892158_72917518,9
chr2_72934891_72942035:chr2_72934891_72942035,1
chr2_73071712_73073381:chr2_73071712_73073381,3
chr2_73112948_73202573:chr2_73112948_73202573,15
chr2_73212513_73214244:chr2_73212513_73214244,1
chr2_73233284_73234307:chr2_73233284_73234307,5
chr2_73253005_73254689:chr2_73253005_73254689,10
chr2_73284478_73290928:chr2_73284478_73290928,3
chr2_73293548_73385757:chr2_73293548_73385757,9
chr2_73609919_73640722:chr2_73609919_73640722,9
chr2_73642422_73729872:chr2_73642422_73729872,13
chr2_73737345_73762212:chr2_73737345_73762212,19
chr2_73780103_73784182:chr2_73780103_73784182,2
chr2_73817148_73828960:chr2_73817148_73828960,7
chr2_73873656_73893007:chr2_73873656_73893007,4
chr2_73919865_73926879:chr2_73919865_73926879,3
chr2_73958946_73984909:chr2_73958946_73984909,18
chr2_74108176_74135399:chr2_74108176_74135399,15
chr2_74147912_74152527:chr2_74147912_74152527,10
chr2_74178879_74198614:chr2_74178879_74198614,6
chr2_74343416_74361154:chr2_74343416_74361154,5
chr2_74391866_74414176:chr2_74391866_74414176,1
chr2_74441937_74455022:chr2_74441937_74455022,5
chr2_74465382_74471981:chr2_74465382_74471981,4
chr2_74494559_74497516:chr2_74494559_74497516,2
chr2_74503316_74505042:chr2_74503316_74505042,5
chr2_74507695_74514449:chr2_74507695_74514449,2
chr2_74648330_74654246:chr2_74648330_74654246,2
chr2_74683841_74834126:chr2_74683841_74834126,38
chr2_74893359_74958642:chr2_74893359_74958642,18
chr2_74970128_75046462:chr2_74970128_75046462,18
chr2_75199520_75492317:chr2_75199520_75492317,38
chr2_75569719_75646782:chr2_75569719_75646782,7
chr2_75710915_76747684:chr2_75710915_76747684,157
chr2_77522376_79025701:chr2_77522376_79025701,172
chr2_79028501_79085022:chr2_79028501_79085022,7
chr2_79087993_79120487:chr2_79087993_79120487,1
chr2_79123409_79157005:chr2_79123409_79157005,3
chr2_79159753_79185376:chr2_79159753_79185376,3
chr2_80648780_84423527:chr2_80648780_84423527,426
chr2_84459280_84516497:chr2_84459280_84516497,11
chr2_84819589_84821665:chr2_84819589_84821665,0
chr2_84881084_84905655:chr2_84881084_84905655,6
chr2_84906671_84971160:chr2_84906671_84971160,18
chr2_85059472_85133391:chr2_85059472_85133391,13
chr2_85310387_85318026:chr2_85310387_85318026,6
chr2_85327989_85341954:chr2_85327989_85341954,5
chr2_85391748_85394752:chr2_85391748_85394752,4
chr2_85414016_85418713:chr2_85414016_85418713,4
chr2_85437029_85539167:chr2_85437029_85539167,30
chr2_85561493_85577585:chr2_85561493_85577585,1
chr2_85582031_85584430:chr2_85582031_85584430,3
chr2_85593406_85595744:chr2_85593406_85595744,6
chr2_85649283_85657306:chr2_85649283_85657306,15
chr2_85668741_85694357:chr2_85668741_85694357,7
chr2_85698852_85753990:chr2_85698852_85753990,20
chr2_85791383_85837119:chr2_85791383_85837119,7
chr2_85889034_86020215:chr2_85889034_86020215,43
chr2_86142157_86143935:chr2_86142157_86143935,9
chr2_86195462_86199432:chr2_86195462_86199432,1
chr2_86338083_86441370:chr2_86338083_86441370,23
chr2_86492716_86503429:chr2_86492716_86503429,7
chr2_86778041_86784604:chr2_86778041_86784604,2
chr2_86808396_86815368:chr2_86808396_86815368,6
chr2_86861886_86917614:chr2_86861886_86917614,2
chr2_87021844_87748086:chr2_87021844_87748086,14
chr2_87825796_88027204:chr2_87825796_88027204,5
chr2_88055783_88067824:chr2_88055783_88067824,2
chr2_88113384_88122981:chr2_88113384_88122981,4
chr2_88128062_88170345:chr2_88128062_88170345,6
chr2_88186627_88446786:chr2_88186627_88446786,53
chr2_88452693_88524648:chr2_88452693_88524648,15
chr2_88529585_88556740:chr2_88529585_88556740,4
chr2_88627464_88691672:chr2_88627464_88691672,19
chr2_88750929_94587310:chr2_88750929_94587310,97
chr2_94604628_94871429:chr2_94604628_94871429,5
chr2_94876823_95025707:chr2_94876823_95025707,24
chr2_95053992_95085368:chr2_95053992_95085368,13
chr2_95122003_95144999:chr2_95122003_95144999,8
chr2_95159848_95165808:chr2_95159848_95165808,3
chr2_95184317_95274448:chr2_95184317_95274448,16
chr2_95291302_95297346:chr2_95291302_95297346,0
chr2_95386077_95402707:chr2_95386077_95402707,6
chr2_95416616_95477007:chr2_95416616_95477007,0
chr2_95484754_95592000:chr2_95484754_95592000,14
chr2_95599778_95848931:chr2_95599778_95848931,15
chr2_95991824_96021945:chr2_95991824_96021945,1
chr2_96036265_96112875:chr2_96036265_96112875,18
chr2_96116571_96122817:chr2_96116571_96122817,5
chr2_96138502_96143168:chr2_96138502_96143168,3
chr2_96145440_96184858:chr2_96145440_96184858,9
chr2_96208827_96248513:chr2_96208827_96248513,18
chr2_96305546_96325316:chr2_96305546_96325316,8
chr2_96330507_96335765:chr2_96330507_96335765,3
chr2_96377091_96497645:chr2_96377091_96497645,22
chr2_96508109_96536751:chr2_96508109_96536751,12
chr2_96552638_96593171:chr2_96552638_96593171,21
chr2_96638312_96642763:chr2_96638312_96642763,2
chr2_96704883_96705928:chr2_96704883_96705928,8
chr2_96740064_96760901:chr2_96740064_96760901,4
chr2_96811874_96816267:chr2_96811874_96816267,2
chr2_96835382_96837911:chr2_96835382_96837911,6
chr2_96844021_96847989:chr2_96844021_96847989,6
chr2_96858016_96859717:chr2_96858016_96859717,5
chr2_96870080_96875884:chr2_96870080_96875884,6
chr2_96986580_97083582:chr2_96986580_97083582,7
chr2_97094882_97113152:chr2_97094882_97113152,1
chr2_97264521_97492662:chr2_97264521_97492662,4
chr2_97589877_97646061:chr2_97589877_97646061,8
chr2_97648383_97655938:chr2_97648383_97655938,11
chr2_97664044_97669712:chr2_97664044_97669712,2
chr2_97703066_97713575:chr2_97703066_97713575,3
chr2_97739860_97756335:chr2_97739860_97756335,9
chr2_97995948_98087166:chr2_97995948_98087166,15
chr2_98313299_98346455:chr2_98313299_98346455,3
chr2_98398601_98444586:chr2_98398601_98444586,9
chr2_98594392_98599313:chr2_98594392_98599313,6
chr2_98731132_98793845:chr2_98731132_98793845,16
chr2_98936225_98997260:chr2_98936225_98997260,5
chr2_99163137_99169262:chr2_99163137_99169262,5
chr2_99199561_99242245:chr2_99199561_99242245,14
chr2_99255666_99284237:chr2_99255666_99284237,6
chr2_99304775_99318981:chr2_99304775_99318981,4
chr2_99336333_99337388:chr2_99336333_99337388,1
chr2_99490017_99545418:chr2_99490017_99545418,8
chr2_100142590_100271874:chr2_100142590_100271874,36
chr2_100322501_100391859:chr2_100322501_100391859,16
chr2_100417668_100470481:chr2_100417668_100470481,4
chr2_100483280_100562992:chr2_100483280_100562992,11
chr2_100576739_100820138:chr2_100576739_100820138,45
chr2_100996829_101002288:chr2_100996829_101002288,5
chr2_101151382_101252885:chr2_101151382_101252885,21
chr2_101270316_101275600:chr2_101270316_101275600,7
chr2_101308701_101345549:chr2_101308701_101345549,5
chr2_101387503_101397358:chr2_101387503_101397358,1
chr2_101475112_101697706:chr2_101475112_101697706,33
chr2_101894690_101991959:chr2_101894690_101991959,23
chr2_102028544_102070389:chr2_102028544_102070389,8
chr2_102179874_102186972:chr2_102179874_102186972,5
chr2_102240002_102311562:chr2_102240002_102311562,15
chr2_102352037_102355795:chr2_102352037_102355795,0
chr2_102398776_102418620:chr2_102398776_102418620,5
chr2_102452565_102473225:chr2_102452565_102473225,2
chr2_102533972_102619552:chr2_102533972_102619552,13
chr2_102711355_102714629:chr2_102711355_102714629,2
chr2_102817679_104854114:chr2_102817679_104854114,280
chr2_104858574_105038068:chr2_104858574_105038068,20
chr2_105099960_105241742:chr2_105099960_105241742,32
chr2_105243467_105249403:chr2_105243467_105249403,1
chr2_105329735_105337539:chr2_105329735_105337539,7
chr2_105349211_105357711:chr2_105349211_105357711,8
chr2_105438529_105744911:chr2_105438529_105744911,85
chr2_105894272_106065687:chr2_105894272_106065687,41
chr2_106078155_106093310:chr2_106078155_106093310,2
chr2_106194301_106403405:chr2_106194301_106403405,26
chr2_106468413_106487363:chr2_106468413_106487363,0
chr2_106544297_106801599:chr2_106544297_106801599,52
chr2_106887109_107826891:chr2_106887109_107826891,128
chr2_107892544_107986523:chr2_107892544_107986523,8
chr2_108013994_108239967:chr2_108013994_108239967,32
chr2_108265351_108288894:chr2_108265351_108288894,2
chr2_108309915_108377953:chr2_108309915_108377953,11
chr2_108388989_108449205:chr2_108388989_108449205,12
chr2_108509415_108533670:chr2_108509415_108533670,2
chr2_108687246_108719481:chr2_108687246_108719481,2
chr2_108885485_108894470:chr2_108885485_108894470,4
chr2_108989220_109129204:chr2_108989220_109129204,29
chr2_109504634_109542798:chr2_109504634_109542798,8
chr2_109618990_109792757:chr2_109618990_109792757,15
chr2_109857705_109898431:chr2_109857705_109898431,0
chr2_109968574_110083869:chr2_109968574_110083869,0
chr2_110118139_110123347:chr2_110118139_110123347,4
chr2_110205013_110211528:chr2_110205013_110211528,8
chr2_110212547_110445882:chr2_110212547_110445882,2
chr2_110473075_110513801:chr2_110473075_110513801,0
chr2_110611056_110637527:chr2_110611056_110637527,4
chr2_110678063_110732572:chr2_110678063_110732572,14
chr2_111118548_111120913:chr2_111118548_111120913,0
chr2_111168445_111767639:chr2_111168445_111767639,78
chr2_111884193_111898606:chr2_111884193_111898606,5
chr2_112029561_112055268:chr2_112029561_112055268,6
chr2_112119314_112138384:chr2_112119314_112138384,4
chr2_112188218_112211528:chr2_112188218_112211528,4
chr2_112255042_112275596:chr2_112255042_112275596,6
chr2_112340059_112368368:chr2_112340059_112368368,3
chr2_112433645_112482155:chr2_112433645_112482155,5
chr2_112579818_112584446:chr2_112579818_112584446,3
chr2_112589040_112645938:chr2_112589040_112645938,25
chr2_112663825_112721019:chr2_112663825_112721019,23
chr2_112764609_112773924:chr2_112764609_112773924,4
chr2_112784493_112829750:chr2_112784493_112829750,21
chr2_112836779_112911164:chr2_112836779_112911164,6
chr2_112918882_112978005:chr2_112918882_112978005,18
chr2_112985658_113005458:chr2_112985658_113005458,11
chr2_113008044_113022088:chr2_113008044_113022088,4
chr2_113052867_113058637:chr2_113052867_113058637,2
chr2_113064744_113067969:chr2_113064744_113067969,3
chr2_113075843_113117970:chr2_113075843_113117970,6
chr2_113134014_113173970:chr2_113134014_113173970,11
chr2_113209391_113215996:chr2_113209391_113215996,5
chr2_113278921_113437690:chr2_113278921_113437690,19
chr2_113496204_113498664:chr2_113496204_113498664,0
chr2_113501150_113627265:chr2_113501150_113627265,0
chr2_113643392_113706708:chr2_113643392_113706708,8
chr2_113756642_113889933:chr2_113756642_113889933,29
chr2_113962596_114442640:chr2_113962596_114442640,81
chr2_115845780_117023840:chr2_115845780_117023840,118
chr2_117023915_117814690:chr2_117023915_117814690,105
chr2_117832377_117915480:chr2_117832377_117915480,17
chr2_118014070_118088470:chr2_118014070_118088470,20
chr2_118110997_118842170:chr2_118110997_118842170,112
chr2_118847648_118942193:chr2_118847648_118942193,19
chr2_118994660_119156242:chr2_118994660_119156242,37
chr2_119158751_119223833:chr2_119158751_119223833,13
chr2_119265652_119302224:chr2_119265652_119302224,11
chr2_119372543_119431853:chr2_119372543_119431853,17
chr2_119438504_119439842:chr2_119438504_119439842,2
chr2_119524483_119544448:chr2_119524483_119544448,9
chr2_119656661_119679200:chr2_119656661_119679200,12
chr2_119682118_119759921:chr2_119682118_119759921,26
chr2_119984899_120013076:chr2_119984899_120013076,6
chr2_120179119_120217478:chr2_120179119_120217478,8
chr2_120223400_120252851:chr2_120223400_120252851,13
chr2_120294710_120346135:chr2_120294710_120346135,13
chr2_120351803_120735867:chr2_120351803_120735867,97
chr2_120992653_121216586:chr2_120992653_121216586,57
chr2_121285202_121337775:chr2_121285202_121337775,15
chr2_121649462_121726944:chr2_121649462_121726944,34
chr2_121736875_121755650:chr2_121736875_121755650,5
chr2_121767853_124025286:chr2_121767853_124025286,334
chr2_124921219_126656157:chr2_124921219_126656157,243
chr2_126696667_126898889:chr2_126696667_126898889,62
chr2_126902097_127048022:chr2_126902097_127048022,30
chr2_127107154_127183831:chr2_127107154_127183831,18
chr2_127220299_127257289:chr2_127220299_127257289,6
chr2_127294144_127298667:chr2_127294144_127298667,6
chr2_127388465_127418426:chr2_127388465_127418426,5
chr2_127429242_127480811:chr2_127429242_127480811,26
chr2_127526489_127535682:chr2_127526489_127535682,6
chr2_127681786_127701026:chr2_127681786_127701026,6
chr2_127811171_127843552:chr2_127811171_127843552,6
chr2_127858155_127861629:chr2_127858155_127861629,4
chr2_127885956_127941221:chr2_127885956_127941221,11
chr2_128028059_128091199:chr2_128028059_128091199,14
chr2_128195677_128265479:chr2_128195677_128265479,12
chr2_128318868_129979665:chr2_128318868_129979665,306
chr2_129982738_130073534:chr2_129982738_130073534,4
chr2_130129222_130139286:chr2_130129222_130139286,0
chr2_130145112_130151391:chr2_130145112_130151391,2
chr2_130190727_130191744:chr2_130190727_130191744,0
chr2_130198439_130272337:chr2_130198439_130272337,7
chr2_130272409_130337932:chr2_130272409_130337932,16
chr2_130347967_130356055:chr2_130347967_130356055,13
chr2_130375405_130459454:chr2_130375405_130459454,12
chr2_130509707_130521221:chr2_130509707_130521221,0
chr2_130528603_130592164:chr2_130528603_130592164,0
chr2_130599575_130611439:chr2_130599575_130611439,0
chr2_130658037_130729069:chr2_130658037_130729069,0
chr2_130730336_130755539:chr2_130730336_130755539,4
chr2_130768134_130836913:chr2_130768134_130836913,8
chr2_131093460_131105335:chr2_131093460_131105335,1
chr2_131149845_131209535:chr2_131149845_131209535,7
chr2_131265278_131360491:chr2_131265278_131360491,5
chr2_131364168_131382568:chr2_131364168_131382568,1
chr2_131382638_131385559:chr2_131382638_131385559,0
chr2_131385631_131476118:chr2_131385631_131476118,8
chr2_131482934_131483959:chr2_131482934_131483959,2
chr2_131492397_131527887:chr2_131492397_131527887,17
chr2_131533666_132147590:chr2_131533666_132147590,23
chr2_132258033_132416804:chr2_132258033_132416804,15
chr2_133568463_134119934:chr2_133568463_134119934,104
chr2_134454621_134455758:chr2_134454621_134455758,0
chr2_134719000_134838615:chr2_134719000_134838615,24
chr2_134902034_134918821:chr2_134902034_134918821,4
chr2_134959342_134964490:chr2_134959342_134964490,2
chr2_135047447_135052291:chr2_135047447_135052291,0
chr2_135170710_135196968:chr2_135170710_135196968,14
chr2_135725269_135741854:chr2_135725269_135741854,5
chr2_135785056_135787849:chr2_135785056_135787849,2
chr2_135837184_135839625:chr2_135837184_135839625,6
chr2_135876443_135905880:chr2_135876443_135905880,8
chr2_135985684_136114348:chr2_135985684_136114348,30
chr2_136118149_136765544:chr2_136118149_136765544,110
chr2_137677718_137964472:chr2_137677718_137964472,33
chr2_138016364_138501769:chr2_138016364_138501769,58
chr2_138573547_138669156:chr2_138573547_138669156,13
chr2_138780390_140231422:chr2_138780390_140231422,178
chr2_142131016_142877663:chr2_142131016_142877663,79
chr2_143055833_143129418:chr2_143055833_143129418,7
chr2_143768352_143938067:chr2_143768352_143938067,34
chr2_144333069_144384080:chr2_144333069_144384080,12
chr2_144520119_147844516:chr2_144520119_147844516,501
chr2_148516971_148644750:chr2_148516971_148644750,30
chr2_148787569_148875226:chr2_148787569_148875226,15
chr2_149026759_149038698:chr2_149026759_149038698,2
chr2_149215262_149329984:chr2_149215262_149329984,27
chr2_149474138_149569636:chr2_149474138_149569636,12
chr2_149587775_150468192:chr2_149587775_150468192,122
chr2_150487695_151247939:chr2_150487695_151247939,99
chr2_151261863_151270469:chr2_151261863_151270469,2
chr2_151289668_151357591:chr2_151289668_151357591,9
chr2_151380046_151409901:chr2_151380046_151409901,2
chr2_151482172_151485338:chr2_151482172_151485338,6
chr2_151734476_151798796:chr2_151734476_151798796,30
chr2_151828421_151832770:chr2_151828421_151832770,1
chr2_152099167_152116800:chr2_152099167_152116800,2
chr2_152175763_152335173:chr2_152175763_152335173,20
chr2_152649826_152651731:chr2_152649826_152651731,2
chr2_152762396_153477337:chr2_152762396_153477337,89
chr2_153478762_153871921:chr2_153478762_153871921,48
chr2_154454177_154698694:chr2_154454177_154698694,24
chr2_154858354_156324436:chr2_154858354_156324436,148
chr2_156332721_156435551:chr2_156332721_156435551,23
chr2_156586403_157257704:chr2_156586403_157257704,115
chr2_157327712_157414618:chr2_157327712_157414618,10
chr2_157444089_157526766:chr2_157444089_157526766,14
chr2_157628864_157736445:chr2_157628864_157736445,17
chr2_157876330_157995178:chr2_157876330_157995178,29
chr2_158136154_158171072:chr2_158136154_158171072,3
chr2_158681429_158795316:chr2_158681429_158795316,13
chr2_158815990_158968639:chr2_158815990_158968639,26
chr2_159232659_159235797:chr2_159232659_159235797,7
chr2_159286703_159318978:chr2_159286703_159318978,7
chr2_159616601_159712505:chr2_159616601_159712505,12
chr2_159904756_159932005:chr2_159904756_159932005,6
chr2_160062615_160099670:chr2_160062615_160099670,6
chr2_160200272_160272150:chr2_160200272_160272150,11
chr2_160493807_161136962:chr2_160493807_161136962,76
chr2_161236230_161308424:chr2_161236230_161308424,11
chr2_161411717_161416296:chr2_161411717_161416296,3
chr2_161425870_161624415:chr2_161425870_161624415,20
chr2_161985270_161992244:chr2_161985270_161992244,0
chr2_162074215_162142881:chr2_162074215_162142881,13
chr2_162152247_162170683:chr2_162152247_162170683,6
chr2_162243445_162267073:chr2_162243445_162267073,4
chr2_162363123_162371406:chr2_162363123_162371406,0
chr2_162838767_163602610:chr2_162838767_163602610,78
chr2_163736008_164492416:chr2_163736008_164492416,95
chr2_164621482_164657930:chr2_164621482_164657930,6
chr2_164842076_164894353:chr2_164842076_164894353,8
chr2_164955525_165087525:chr2_164955525_165087525,13
chr2_165204050_165239413:chr2_165204050_165239413,9
chr2_165392304_165469697:chr2_165392304_165469697,9
chr2_165689407_165747587:chr2_165689407_165747587,5
chr2_165794247_165873361:chr2_165794247_165873361,16
chr2_165953776_165984640:chr2_165953776_165984640,7
chr2_166149161_166195184:chr2_166149161_166195184,3
chr2_166375987_166403572:chr2_166375987_166403572,3
chr2_166494249_166888479:chr2_166494249_166888479,57
chr2_167259753_167293000:chr2_167259753_167293000,4
chr2_167874045_167954021:chr2_167874045_167954021,57
chr2_168247595_168456271:chr2_168247595_168456271,37
chr2_168775134_168786538:chr2_168775134_168786538,7
chr2_168865514_168870890:chr2_168865514_168870890,9
chr2_168890430_168901290:chr2_168890430_168901290,2
chr2_168910000_168920780:chr2_168910000_168920780,4
chr2_169031324_169067076:chr2_169031324_169067076,12
chr2_169096167_169127108:chr2_169096167_169127108,15
chr2_169362534_169479493:chr2_169362534_169479493,26
chr2_169506655_169509701:chr2_169506655_169509701,2
chr2_169526258_169528507:chr2_169526258_169528507,3
chr2_169573865_169584350:chr2_169573865_169584350,3
chr2_169641406_169645424:chr2_169641406_169645424,1
chr2_169751878_169798870:chr2_169751878_169798870,19
chr2_169824905_169827453:chr2_169824905_169827453,1
chr2_170084131_170178146:chr2_170084131_170178146,29
chr2_170655167_170715336:chr2_170655167_170715336,13
chr2_170718078_170770377:chr2_170718078_170770377,19
chr2_170798977_170816886:chr2_170798977_170816886,7
chr2_170861151_170928476:chr2_170861151_170928476,18
chr2_170967130_170990822:chr2_170967130_170990822,6
chr2_171231293_171315745:chr2_171231293_171315745,36
chr2_171485052_171522232:chr2_171485052_171522232,16
chr2_171558129_171687468:chr2_171558129_171687468,38
chr2_171750158_171783404:chr2_171750158_171783404,11
chr2_171894244_171922460:chr2_171894244_171922460,10
chr2_171983686_171999952:chr2_171983686_171999952,8
chr2_172082430_172085506:chr2_172082430_172085506,6
chr2_172089674_172099437:chr2_172089674_172099437,7
chr2_172102900_172427335:chr2_172102900_172427335,81
chr2_172506459_172556089:chr2_172506459_172556089,7
chr2_172608669_172735844:chr2_172608669_172735844,28
chr2_173052893_173075845:chr2_173052893_173075845,6
chr2_173268015_173354871:chr2_173268015_173354871,22
chr2_173368997_173900774:chr2_173368997_173900774,121
chr2_173965702_174072446:chr2_173965702_174072446,35
chr2_174248532_174334953:chr2_174248532_174334953,17
chr2_174338500_174348021:chr2_174338500_174348021,4
chr2_174429575_174431570:chr2_174429575_174431570,2
chr2_174487029_174559573:chr2_174487029_174559573,25
chr2_174682913_174747591:chr2_174682913_174747591,16
chr2_174764472_174798808:chr2_174764472_174798808,9
chr2_175005381_175072258:chr2_175005381_175072258,22
chr2_175168203_175176257:chr2_175168203_175176257,11
chr2_175181710_175923881:chr2_175181710_175923881,160
chr2_176002820_176077471:chr2_176002820_176077471,25
chr2_176083962_176092720:chr2_176083962_176092720,3
chr2_176095944_176099794:chr2_176095944_176099794,4
chr2_176102489_176107279:chr2_176102489_176107279,2
chr2_176109754_176116777:chr2_176109754_176116777,2
chr2_176119937_176122718:chr2_176119937_176122718,3
chr2_176124937_176129704:chr2_176124937_176129704,1
chr2_176132695_176151549:chr2_176132695_176151549,3
chr2_176153226_176157306:chr2_176153226_176157306,2
chr2_176173098_176188667:chr2_176173098_176188667,3
chr2_176190907_176269441:chr2_176190907_176269441,8
chr2_176338025_177212793:chr2_176338025_177212793,189
chr2_177223959_177230302:chr2_177223959_177230302,8
chr2_177264727_177392772:chr2_177264727_177392772,58
chr2_177543834_177548997:chr2_177543834_177548997,5
chr2_177552796_177612998:chr2_177552796_177612998,23
chr2_177618742_177623243:chr2_177618742_177623243,1
chr2_178108339_178112436:chr2_178108339_178112436,3
chr2_178129656_178194511:chr2_178129656_178194511,17
chr2_178402893_178431413:chr2_178402893_178431413,21
chr2_178462102_178463663:chr2_178462102_178463663,0
chr2_178478600_178480456:chr2_178478600_178480456,1
chr2_178516463_178525988:chr2_178516463_178525988,5
chr2_178807423_178829756:chr2_178807423_178829756,3
chr2_179050137_179101677:chr2_179050137_179101677,1
chr2_179264832_179441981:chr2_179264832_179441981,30
chr2_179861612_179944875:chr2_179861612_179944875,16
chr2_180007297_180980359:chr2_180007297_180980359,147
chr2_181063425_181457204:chr2_181063425_181457204,61
chr2_181657105_181668294:chr2_181657105_181668294,6
chr2_181680517_181891729:chr2_181680517_181891729,31
chr2_181930738_181954479:chr2_181930738_181954479,6
chr2_182131385_182140040:chr2_182131385_182140040,2
chr2_182523306_182716256:chr2_182523306_182716256,40
chr2_182794464_182833274:chr2_182794464_182833274,10
chr2_182866637_182909114:chr2_182866637_182909114,13
chr2_183038457_183078746:chr2_183038457_183078746,12
chr2_183100008_183117513:chr2_183100008_183117513,7
chr2_183161680_184598528:chr2_183161680_184598528,219
chr2_184939492_185738803:chr2_184939492_185738803,111
chr2_185833290_186486259:chr2_185833290_186486259,94
chr2_186509361_186590055:chr2_186509361_186590055,20
chr2_186680901_186694059:chr2_186680901_186694059,5
chr2_186765959_186827474:chr2_186765959_186827474,12
chr2_186849170_187341963:chr2_186849170_187341963,100
chr2_187448252_187464229:chr2_187448252_187464229,5
chr2_187554435_188291873:chr2_187554435_188291873,121
chr2_188595926_188974372:chr2_188595926_188974372,31
chr2_189012746_189031897:chr2_189012746_189031897,0
chr2_189179761_189441473:chr2_189179761_189441473,22
chr2_189475552_189560589:chr2_189475552_189560589,13
chr2_189580786_189661458:chr2_189580786_189661458,11
chr2_189670831_189674669:chr2_189670831_189674669,3
chr2_189877629_190055699:chr2_189877629_190055699,16
chr2_190062729_190137776:chr2_190062729_190137776,9
chr2_190319826_190343588:chr2_190319826_190343588,2
chr2_190371665_190407575:chr2_190371665_190407575,13
chr2_190502314_190504337:chr2_190502314_190504337,1
chr2_190534722_190648894:chr2_190534722_190648894,18
chr2_190692766_190880820:chr2_190692766_190880820,29
chr2_190965552_190969148:chr2_190965552_190969148,7
chr2_191014171_191029575:chr2_191014171_191029575,3
chr2_191151596_191245403:chr2_191151596_191245403,17
chr2_191425386_191678135:chr2_191425386_191678135,32
chr2_191686943_191834309:chr2_191686943_191834309,23
chr2_191847088_191949045:chr2_191847088_191949045,30
chr2_192194933_195656957:chr2_192194933_195656957,259
chr2_196068837_196133582:chr2_196068837_196133582,4
chr2_196171578_196194071:chr2_196171578_196194071,2
chr2_196593554_196639714:chr2_196593554_196639714,3
chr2_196732806_196763034:chr2_196732806_196763034,9
chr2_196799683_196804416:chr2_196799683_196804416,0
chr2_196809355_196833003:chr2_196809355_196833003,4
chr2_196926707_196986661:chr2_196926707_196986661,4
chr2_197310780_197389783:chr2_197310780_197389783,11
chr2_197435093_197453551:chr2_197435093_197453551,5
chr2_197475310_197486583:chr2_197475310_197486583,7
chr2_197553699_197568223:chr2_197553699_197568223,3
chr2_197675587_197705368:chr2_197675587_197705368,5
chr2_197708395_197726889:chr2_197708395_197726889,4
chr2_197786206_197804592:chr2_197786206_197804592,2
chr2_198149863_199269499:chr2_198149863_199269499,95
chr2_199471266_199760538:chr2_199471266_199760538,29
chr2_199851192_199911292:chr2_199851192_199911292,7
chr2_199964117_200305878:chr2_199964117_200305878,53
chr2_200482264_200488957:chr2_200482264_200488957,2
