gene_name,read_count
BOLA2:NM_001320579,0
BOLA2-SMG1P6:NM_001320627,0
NPIPB11:NM_001310137,0
LAT:NM_001014989,2
SPNS1:NM_001142448,8
NFATC2IP:NM_001394786,21
CD19:NM_001385732,9
RABEP2:NM_024816,6
ATP2A1:NM_173201,9
SH2B1:NM_001387404,21
TUFM:NM_003321,12
ATXN2L:NM_001387203,20
NPIPB9:NM_001287250,0
EIF3C:NM_001199142,0
NPIPB8:NM_001385922,0
SULT1A1:NM_001394422,2
SULT1A2:NM_177528,3
SGF29:NM_138414,23
NUPR1:NM_001042483,3
IL27:NM_145659,0
APOBR:NM_018690,1
CLN3:NM_001286109,13
NPIPB7:NM_001396030,1
EIF3CL:NM_001317856,0
NPIPB6:NM_001282524,0
SBK1:NM_001024401,8
XPO6:NM_001270940,128
GSG1L:NM_001323900,57
KATNIP:NM_015202,87
GTF3C1:NM_001520,91
IL21R:NM_181078,14
IL4R:NM_001257997,19
NSMCE1:NM_145080,36
KDM8:NM_024773,23
C16orf82:NM_001145545,0
HS3ST4:NM_006040,82
ZKSCAN2:NM_001012981,20
AQP8:NM_001169,3
LCMT1:NM_001032391,38
ARHGAP17:NM_001006634.3_2,52
SLC5A11:NM_001352248.3_2,13
TNRC6A:NM_001351850.2_2,104
RBBP6:NM_018703,23
CACNG3:NM_006539,12
PRKCB:NM_212535,368
CHP2:NM_022097,6
ERN2:NM_033266,17
PLK1:NM_005030,19
DCTN5:NM_032486,27
PALB2:NM_024675,33
NDUFAB1:NM_005003,25
UBFD1:NM_019116,20
EARS2:NM_001083614,31
GGA2:NM_015044,53
COG7:NM_153603,52
SCNN1B:NM_000336,8
SCNN1G:NM_001039,3
USP31:NM_020718,30
HS3ST2:NM_006043,21
NPIPB5:NM_001395851.1_2,0
CDR2:NM_001802.2_2,20
POLR3E:NM_001258035.2_2,50
EEF2K:NM_013302.5_2,80
SDR42E2:NM_001394319.2_2,11
VWA3A:NM_173615.5_2,17
MOSMO:NM_001164579.2_2,19
PDZD9:NM_001370530.1_2,11
UQCRC2:NM_003366.4_2,39
NPIPB4:NM_001384982.1_2,0
OTOA:NM_144672.4_2,10
IGSF6:NM_005849.4_2,10
METTL9:NM_001288660.2_2,24
NPIPB3:NM_130464,0
CRYM:NM_001888.5_2,8
ANKS4B:NM_145865.3_2,4
ZP2:NM_003460.2_2,6
LDAF1:NM_001301774.2_2,15
DNAH3:NM_017539,44
LYRM1:NM_001369632,15
DCUN1D3:NM_173475,25
REXO5:NM_001144924,30
ERI2:NM_080663,20
THUMPD1:NM_017736,7
ACSM3:NM_005622,25
ACSM1:NM_001318890,29
ACSM2B:NM_182617,3
ACSM2A:NM_001308169,3
ACSM5:NM_001324371,5
PDILT:NM_174924,18
UMOD:NM_001378233,3
GP2:NM_001007240,5
GPR139:NM_001002911,10
GPRC5B:NM_016235,4
IQCK:NM_001305121,40
KNOP1:NM_001348531,33
VPS35L:NM_001300743,80
CCP110:NM_001323577,22
GDE1:NM_016641,13
TMC5:NM_001308161,20
CLEC19A:NM_001256720,10
SYT17:NM_001330509,16
ITPRIPL2:NM_001034841,6
COQ7:NM_001370490,11
TMC7:NM_001324268,13
SMG1:NM_015092,52
ARL6IP1:NM_015161,5
RPS15A:NM_001019,11
NOMO2:NM_001004060,1
NPIPA9:NM_001401710,0
NPIPA8:NM_001282511.3_2,0
XYLT1:NM_022166.4_2,96
NPIPA7:NM_001282507.2_2,0
NOMO3:NM_001004067.4_2,1
ABCC6:NM_001171.6_2,10
ABCC1:NM_004996.4_2,202
CEP20:NM_001304499.2_2,20
MYH11:NM_001040113.2_2,40
NDE1:NM_001143979.2_2,42
MARF1:NM_014647.4_2,32
BMERB1:NM_033201.3_2,39
MPV17L:NM_173803.4_2,4
NPIPA5:NM_001351200.1_2,0
RRN3:NM_001301064.1_2,18
NTAN1:NM_173474.4_2,8
PDXDC1:NM_001324020.2_2,44
NPIPA1:NM_006985,0
NOMO1:NM_014287.4_2,2
NPIPA2:NM_001395485,0
NPIPA3:NM_001395487.1_2,0
BFAR:NM_001330500.2_2,34
PARN:NM_002582.4_2,91
MRTFB:NM_014048,74
ERCC4:NM_005236,20
SHISA9:NM_001145204,64
CPPED1:NM_018340,74
SNX29:NM_032167,189
TNFRSF17:NM_001192,2
NPIPB2:NM_001395854,6
GSPT1:NM_001130007,20
RSL1D1:NM_015659,23
ZC3H7A:NM_014153,36
TXNDC11:NM_001303447,60
SNN:NM_003498,10
LITAF:NR_024320,11
RMI2:NM_152308,4
PRM1:NM_002761,1
PRM2:NM_001286359,3
PRM3:NM_021247,5
TNP2:NM_005425,1
SOCS1:NM_003745,5
CLEC16A:NM_015226,153
DEXI:NM_014015,12
CIITA:NM_001286403,24
TVP23A:NR_134901,12
NUBP1:NM_001323594,14
TEKT5:NM_144674,19
EMP2:NM_001424,13
ATF7IP2:NM_024997,53
GRIN2A:NM_000833,96
C16orf72:NM_014117,25
USP7:NM_003470,80
LITAFD:NM_001395433,0
CARHSP1:NM_001278260,21
PMM2:NM_000303,34
TMEM186:NM_015421,5
ABAT:NM_001386612,26
METTL22:NM_024109,33
RBFOX1:NM_001142333,327
EEF2KMT:NM_201400,2
ALG1:NM_019109,9
C16orf89:NM_152459,4
NAGPA-AS1:NR_038913,1
NAGPA:NM_016256,5
SEC14L5:NM_014692,11
PPL:NM_002705,19
UBN1:NM_001079514,47
GLYR1:NM_032569,55
ROGDI:NM_024589,5
SMIM22:NM_001253790,6
SEPTIN12:NM_144605,2
ZNF500:NM_021646,18
DNAAF8:NM_139170,6
ANKS3:NM_133450,27
NUDT16L1:NM_032349,7
MGRN1:NM_001142289,45
UBALD1:NM_145253,9
C16orf96:NM_001387219,17
CDIP1:NM_013399.3_2,30
HMOX2:NM_001127206.3_2,31
NMRAL1:NM_001351994.2_2,17
DNAJA3:NM_001286516.2_2,30
VASN:NM_138440.3_2,11
CORO7:NM_024535.5_2,58
PAM16:NM_016069.11_2,15
CORO7-PAM16:NM_001201479.2_2,73
GLIS2:NM_001318918.2_2,10
TFAP4:NM_003223,20
SRL:NM_001323667,18
ADCY9:NM_001116,58
CREBBP:NM_004380,87
TRAP1:NM_016292,67
DNASE1:NM_001387140,36
SLX4:NM_032444,25
NLRC3:NM_178844,6
CLUAP1:NM_015041,21
C16orf90:NM_001353382,1
NAA60:NM_001317093,31
ZNF597:NM_152457,3
ZNF174:NM_001347868,13
ZSCAN32:NM_001324340,20
OR2C1:NM_012368,1
ZNF75A:NM_001352495,12
TIGD7:NM_033208,6
ZNF263:NM_005741,14
MEFV:NM_000243,3
ZNF200:NM_003454,12
OR1F1:NM_001370639,5
ZNF213:NM_004220,7
ZNF205:NM_001042428,7
ZSCAN10:NM_032805,0
IL32:NM_001369593,2
MMP25:NM_022468,5
BICDL2:NM_001369667,5
THOC6:NM_001347703,6
HCFC1R1:NM_001288667,5
TNFRSF12A:NM_016639,3
CLDN6:NM_021195,4
CLDN9:NM_020982,4
GREP1:NM_001396456,7
PKMYT1:NM_001258451,13
PAQR4:NM_001284513,11
KREMEN2:NM_001253725,5
FLYWCH1:NM_032296,19
FLYWCH2:NM_001142499,6
PRSS22:NM_022119.4_2,2
ZG16B:NM_145252.3_2,2
PRSS21:NM_001270452.2_2,9
PRSS41:NM_001395501,1
PRSS33:NM_001385464,2
ELOB:NM_007108,14
SRRM2:NM_016333,44
PRSS27:NM_031948,1
KCTD5:NM_018992,19
PDPK1:NM_031268,12
CEMP1:NM_001048212,1
AMDHD2:NM_001330449,7
ATP6V0C:NM_001198569,11
TBC1D24:NM_020705,24
NTN3:NM_006181,3
TEDC2:NM_025108,10
CCNF:NM_001323538,36
ABCA3:NM_001089,45
RNPS1:NM_080594,18
ECI1:NM_001919,17
DNASE1L2:NM_001301680,8
E4F1:NM_001288778,18
PGP:NM_001042371,5
BRICD5:NM_182563,11
MLST8:NM_001199173,13
CASKIN1:NM_020764,7
TRAF7:NM_032271,26
RAB26:NM_001308053,15
PKD1:NM_001009944.3_2,14
TSC2:NM_001318829,30
NTHL1:NM_002528,11
SLC9A3R2:NM_004785,12
NPW:NM_001099456.3_2,0
ZNF598:NM_178167.4_2,18
SYNGR3:NM_004209.6_2,4
GFER:NM_005262.3_2,4
NOXO1:NM_172168.3_2,4
TBL3:NM_006453.3_2,13
RNF151:NM_001348711.2_2,2
RPS2:NM_002952.4_2,6
NDUFB10:NM_004548.3_2,4
RPL3L:NM_005061.3_2,3
MSRB1:NM_016332.4_2,7
HS3ST6:NM_001009606.4_2,2
MEIOB:NM_001163560,30
FAHD1:NM_001142398,13
HAGH:NM_005326,11
NUBP2:NM_001284502,10
SPSB3:NM_080861,9
EME2:NM_001257370,10
MRPS34:NM_001300900,3
NME3:NM_002513,2
MAPK8IP3:NM_001318852,50
JPT2:NM_144570,32
CRAMP1:NM_020825,71
TMEM204:NM_001256541,6
IFT140:NM_014714,47
TELO2:NM_001351846,25
PTX4:NM_001328608,1
CLCN7:NM_001287,24
CCDC154:NM_001143980,3
PERCC1:NM_001365310,2
C16orf91:NM_001272051,7
UNKL:NM_001372107,19
GNPTG:NM_032520,9
TSR3:NM_001001410,3
BAIAP3:NM_001199099,6
UBE2I:NM_194261,16
TPSD1:NM_012217,1
TPSAB1:NM_003294,0
TPSB2:NM_024164,0
TPSG1:NM_012467,2
CACNA1H:NM_001005407,12
C1QTNF8:NM_207419,1
SSTR5:NM_001172560,0
SOX8:NM_014587,0
LMF1:NM_001352018,19
GNG13:NM_016541,7
CHTF18:NM_022092,14
RPUSD1:NM_001324415,5
MSLN:NM_001177355,2
CIAO3:NM_001304799,14
HAGHL:NM_001365282,4
CCDC78:NM_001378033,3
ANTKMT:NM_001271285,2
METRN:NM_024042,6
FBXL16:NM_153350,3
WDR24:NM_032259,11
JMJD8:NM_001005920,5
STUB1:NM_005861,4
RHBDL1:NM_001278721,2
RHOT2:NM_001352287,13
WDR90:NM_145294,13
MCRIP2:NM_001331230,8
METTL26:NM_032366,4
WFIKKN1:NM_053284,3
RAB40C:NM_001172663,22
PIGQ:NM_148920,17
NHLRC4:NM_176677,6
PRR35:NM_145270,3
CAPN15:NM_005632.3_2,30
RAB11FIP3:NM_014700.4_2,29
DECR2:NM_020664.4_2,8
NME4:NM_001286436,7
PGAP6:NM_021259,9
MRPL28:NM_006428,5
AXIN1:NM_003502,65
PDIA2:NM_006849,4
ARHGDIG:NM_001176,2
RGS11:NM_003834,3
FAM234A:NR_104317,12
LUC7L:NM_001330420,48
HBQ1:NM_005331,0
HBA1:NM_000558,3
HBA2:NM_000517,0
HBM:NM_001003938,0
HBZ:NM_005332,2
NPRL3:NM_001243249,58
MPG:NM_001015054,14
RHBDF1:NM_022450,15
SNRNP25:NM_024571,10
POLR3K:NM_016310,6
OR4F15:NM_001001674,3
OR4F6:NM_001005326,1
TARS3:NM_152334,28
TM2D3:NM_001308026,10
PCSK6:NM_002570,97
SNRPA1:NM_003090,13
SELENOS:NM_203472,13
CHSY1:NM_014918,52
LRRK1:NM_024652,36
ALDH1A3:NM_001293815,18
ASB7:NM_198243,23
LINS1:NM_001352507,18
CERS3:NM_001290343,14
ADAMTS17:NM_139057,85
LYSMD4:NM_001284420,0
MEF2A:NM_001400039,23
LRRC28:NM_001321678,22
TTC23:NM_001353869,30
SYNM:NM_015286,6
PGPEP1L:NM_001167902,10
IGF1R:NM_001291858,81
ARRDC4:NM_183376,5
NR2F2:NM_001145155,17
MCTP2:NM_001385010,40
RGMA:NM_020211,14
CHD2:NM_001271,116
FAM174B:NM_207446,14
ST8SIA2:NM_001330416,23
SLCO3A1:NM_001145044,62
SV2B:NM_001323031,54
VPS33B:NM_001289149,39
PRC1:NM_003981,51
RCCD1:NM_001017919,29
UNC45A:NM_001039675,48
HDDC3:NM_001286451,5
MAN2A2:NM_001320977,53
FES:NM_001143785,11
FURIN:NM_001382622,28
BLM:NM_001287247,84
CRTC3:NM_001042574,86
IQGAP1:NM_003870,62
ZNF774:NM_001004309,6
NGRN:NR_028052,14
TTLL13:NM_001396017,8
GDPGP1:NM_001013657,8
SEMA4B:NM_001324029,63
IDH2:NM_002168,20
ZNF710:NM_198526,31
ARPIN:NM_182616,9
AP3S2:NM_005829,51
ARPIN-AP3S2:NM_001199058,60
ANPEP:NM_001381923,12
MESP2:NM_001039958,4
MESP1:NM_018670,2
WDR93:NM_001284395,10
PEX11A:NM_003847,5
PLIN1:NM_002666,8
KIF7:NM_198525,30
TICRR:NM_152259,67
RHCG:NM_016321,6
POLG:NM_002693,36
FANCI:NM_018193,62
RLBP1:NM_000326,5
ABHD2:NM_152924,96
MFGE8:NM_001310320,18
HAPLN3:NM_001307952,5
ACAN:NM_001135,22
ISG20:NM_001303235,8
AEN:NM_022767,16
MRPS11:NM_001321970,19
MRPL46:NM_022163,16
NTRK3:NM_001012338,100
AGBL1:NM_152336,150
KLHL25:NM_022480,9
AKAP13:NM_006738,61
PDE8A:NM_001243137,80
SLC28A1:NM_001321721,27
ALPK3:NM_020778,21
ZNF592:NM_014630,40
SEC11A:NM_001271918,33
NMB:NM_021077.4_2,7
WDR73:NM_032856.5_2,21
ZSCAN2:NM_181877.4_2,16
GOLGA6L4:NM_001267536.3_3,0
ADAMTSL3:NM_207517.3_2,67
SH3GL3:NM_001301108.2_2,38
BNC1:NM_001717,7
HDGFL3:NM_016073,11
TM6SF1:NM_001353884,10
BTBD1:NM_025238,27
C15orf40:NM_001160116,12
RAMAC:NM_031452,5
HOMER2:NM_199330,13
WHAMM:NM_001080435,21
FSD2:NM_001281805,25
AP3B2:NM_001278512,16
CPEB1:NM_001387069.1_2,64
RPS17:NM_001021.6_2,11
GOLGA6L9:NM_198181.4_2,0
GOLGA6L10:NM_001164465,0
SAXO2:NM_001008226,2
EFL1:NM_024580,43
MEX3B:NM_032246,3
TMC3:NM_001080532,22
STARD5:NM_181900,11
IL16:NM_001172128,47
CFAP161:NM_173528,6
TLNRD1:NM_022566,4
MESD:NR_126327,31
CEMIP:NM_018689,39
ABHD17C:NM_021214,15
ARNT2:NM_014862,46
CTXND1:NM_001352888,15
FAH:NM_001374380,32
ZFAND6:NM_001242918,23
BCL2A1:NM_001114735,3
MTHFS:NM_001199758,35
ST20-MTHFS:NM_001199760,43
MINAR1:NM_015206,13
TMED3:NM_001330376,50
ANKRD34C:NM_001146341,3
RASGRF1:NM_002891,42
CTSH:NM_001319137,28
MORF4L1:NM_001265603,21
ADAMTS7:NM_014272,4
CHRNB4:NM_000750,3
CHRNA3:NM_001166694,6
CHRNA5:NM_001395175,9
PSMA4:NM_001102668,8
HYKK:NM_001083612,11
IREB2:NM_001354994,41
CRABP1:NM_004378,2
WDR61:NM_001303247,19
DNAJA4:NM_018602,16
ACSBG1:NM_015162,20
IDH3A:NM_005530,14
CIB2:NR_125435,4
SH2D7:NM_001101404,2
TBC1D2B:NM_144572,39
LINGO1:NM_001301186,58
HMG20A:NM_001304505,33
PEAK1:NM_001387085,67
TSPAN3:NM_005724,20
PSTPIP1:NM_001321137,19
RCN2:NM_002902,10
SCAPER:NM_001353010,75
ISL2:NM_145805,6
ETFA:NM_000126,51
TMEM266:NM_152335,34
NRG4:NM_138573,7
FBXO22:NM_147188,21
UBE2Q2:NM_001284382,28
ODF3L1:NM_175881,1
CSPG4:NM_001897,8
SNX33:NM_153271,16
IMP3:NM_018285,3
SNUPN:NM_001042581,18
PTPN9:NM_002833,32
SIN3A:NM_001145357,60
MAN2C1:NM_001256494,17
NEIL1:NM_001352520,8
COMMD4:NR_104312,5
GOLGA6D:NM_001145224,0
GOLGA6C:NM_001164404,0
C15orf39:NM_015492,20
PPCDC:NM_001301103,23
SCAMP5:NM_138967,4
RPP25:NM_017793,1
COX5A:NM_004255,12
FAM219B:NM_020447,17
MPI:NM_001289156,22
SCAMP2:NM_001320778,28
ULK3:NM_001099436,15
CPLX3:NM_001030005,5
LMAN1L:NM_021819,3
CSK:NM_001127190,19
CYP1A2:NM_000761,2
CYP1A1:NM_001319217,3
EDC3:NM_001142443,47
CLK3:NM_003992,35
ARID3B:NM_006465,39
UBL7:NM_001286740.1_2,12
SEMA7A:NM_003612.5_2,28
CYP11A1:NM_000781.3_2,13
CCDC33:NM_025055.5_2,29
STRA6:NM_001199040.2_2,6
ISLR:NM_005545.4_2,1
ISLR2:NM_001130136,4
GOLGA6A:NM_001038640,0
PML:NM_033238,35
STOML1:NM_001324230,13
LOXL1:NM_005576,6
TBC1D21:NM_001286434,5
INSYN1:NM_001384351,5
CD276:NM_001329629,14
NPTN:NM_012428,32
REC114:NM_001348772,13
HCN4:NM_005477,13
NEO1:NM_002499,38
ADPGK:NM_001365226,20
BBS4:NM_001252678,22
HIGD2B:NM_001350932,4
GOLGA6B:NM_018652,0
ARIH1:NM_005744,40
TMEM202:NM_001080462,2
HEXA:NM_001318825,19
CELF6:NM_052840,15
PARP6:NM_001323523,33
PKM:NM_001206796,36
GRAMD2A:NM_001012642,10
SENP8:NM_001166340,5
MYO9A:NM_006901,65
NR2E3:NM_014249,4
THSD4:NM_001394532,129
THAP10:NM_020147,3
LRRC49:NM_001284357,21
LARP6:NM_018357,6
UACA:NM_018003,8
TLE3:NM_005078,51
RPLP1:NM_213725,6
KIF23:NM_001281301,29
PAQR5:NM_017705,16
GLCE:NM_001324092,19
SPESP1:NM_145658,4
NOX5:NM_001184780,28
ANP32A:NM_006305,53
CORO2B:NM_001324014,54
ITGA11:NM_001004439,36
FEM1B:NM_015322,11
CLN6:NM_017882,27
CALML4:NM_001286694,13
PIAS1:NM_016166,54
SKOR1:NM_001365915,3
MAP2K5:NM_002757,94
C15orf61:NM_001143936,1
IQCH:NM_001322472,50
AAGAB:NM_001271885,38
SMAD3:NM_005902,104
SMAD6:NM_005585,76
LCTL:NM_207338,8
ZWILCH:NM_001287823,24
RPL4:NM_000968,7
SNAPC5:NM_006049,12
MAP2K1:NM_002755,61
TIPIN:NM_001398283,17
DIS3L:NM_001323936,20
MEGF11:NM_001387150.1_2,124
RAB11A:NM_001206836,10
DENND4A:NM_001320835,43
SLC24A1:NM_001301033,26
INTS14:NM_001394795,30
HACD3:NM_016395,47
DPP8:NM_001320876,39
IGDCC4:NM_020962,8
IGDCC3:NM_004884,17
PARP16:NM_017851,8
CILP:NM_003613,5
CLPX:NM_006660,24
PDCD7:NM_005707,15
UBAP1L:NM_001163692,9
KBTBD13:NM_001101362,0
RASL12:NM_001379429,3
SLC51B:NM_178859,2
MTFMT:NM_139242,21
SPG21:NM_016630,14
ANKDD1A:NM_182703,13
PLEKHO2:NM_001195059,20
PIF1:NM_001286499,5
RBPMS2:NM_194272,10
OAZ2:NM_002537,14
ZNF609:NM_015042,93
TRIP4:NM_016213,20
PCLAF:NR_109934,11
CSNK1G1:NM_001329605,75
PPIB:NM_000942,10
SNX22:NM_024798,9
SNX1:NM_148955,45
CIAO2A:NM_032231,14
DAPK2:NM_001395290,34
HERC1:NM_003922,135
FBXL22:NM_203373,7
USP3:NM_001256702,44
CA12:NM_001218,10
APH1B:NM_001145646,18
RAB8B:NM_016530,32
RPS27L:NM_015920,3
LACTB:NM_032857,2
TPM1:NM_001018004,16
TLN2:NM_001394547,104
C2CD4B:NM_001007595,0
C2CD4A:NM_207322,1
VPS13C:NM_020821,66
RORA:NM_134261,156
ICE2:NM_024611,24
ANXA2:NM_001002858,35
FOXB1:NM_012182,0
NMNAT1P5:NMNAT1P5,0
BNIP2:NM_001320674,7
GTF2A2:NM_001320930,12
GCNT3:NM_004751,2
FAM81A:NM_152450,9
LDHAL6B:NM_033195,1
MYO1E:NM_004998,45
CCNB2:NM_004701,15
RNF111:NM_001270529,69
SLTM:NM_024755,43
MINDY2:NM_001040453,28
ADAM10:NM_001110,63
LIPC:NM_000236,55
AQP9:NM_001320636,13
ALDH1A2:NM_001206897,91
POLR2M:NM_001018102,7
MYZAP:NM_152451,15
GCOM1:NM_001018091,23
CGNL1:NM_032866,53
TCF12:NM_001322157,116
ZNF280D:NM_017661,27
MNS1:NM_018365,6
TEX9:NM_001385043,24
RFX7:NM_001370561,58
NEDD4:NM_001329212,37
PRTG:NM_173814,28
PYGO1:NM_015617,6
DNAAF4:NM_001033560,9
PIERCE2:NM_001198784,0
CCPG1:NM_004748,28
PIGB:NM_004855,16
PIGBOS1:NM_001308421,5
RAB27A:NM_183235,65
RSL24D1:NM_016304,16
UNC13C:NM_001329919,91
WDR72:NR_102334,19
ONECUT1:NM_004498,2
FAM214A:NM_001385014,39
ARPP19:NM_001306191,17
MYO5A:NM_000259,26
MYO5C:NM_018728,24
GNB5:NM_016194,14
BCL2L10:NM_001306168,2
MAPK6:NM_002748,24
LEO1:NM_001323903,17
TMOD3:NM_014547,42
TMOD2:NM_001142885,14
LYSMD2:NM_001143917,11
SCG3:NM_001165257,18
DMXL2:NM_001378457,60
GLDN:NM_181789,26
CYP19A1:NM_031226,30
TNFAIP8L3:NM_207381,20
AP4E1:NM_007347,46
SPPL2A:NM_032802,18
TRPM7:NM_017672,63
USP50:NM_203494,12
USP8:NM_001283049,41
GABPB1:NM_001320910,24
HDC:NM_002112,13
SLC27A2:NM_001159629,29
ATP8B4:NM_024837,36
DTWD1:NM_001144955,11
FGF7:NM_002009,6
FAM227B:NM_152647,42
GALK2:NM_001001556,75
COPS2:NM_001143887,9
SECISBP2L:NM_001193489,29
EID1:NM_014335,0
SHC4:NM_203349,36
CEP152:NM_001194998,45
FBN1:NM_000138,53
DUT:NM_001330286,12
SLC12A1:NM_001184832,15
CTXN2:NM_001370415,3
MYEF2:NM_016132,6
SLC24A5:NM_205850,2
SEMA6D:NM_001198999,93
SQOR:NM_001271213,12
BLOC1S6:NR_132354,11
SLC30A4:NM_013309,11
C15orf48:NM_197955,0
SPATA5L1:NM_024063,20
GATM:NM_001321015,10
SLC28A2:NM_004212,11
SHF:NM_138356,13
DUOX1:NM_175940,15
DUOXA1:NM_144565,6
DUOXA2:NM_207581,5
DUOX2:NM_014080,7
SORD:NM_003104,13
TERB2:NM_152448,7
TRIM69:NM_001301146.2_2,5
B2M:NM_004048.4_2,3
PATL2:NM_001387260,9
SPG11:NM_025137,82
EIF3J:NM_001284336,20
CTDSPL2:NM_016396,42
GOLM2:NM_177974,29
FRMD5:NM_001286491,61
WDR76:NM_001167941,25
MFAP1:NM_005926,23
HYPK:NM_016400,5
SERINC4:NM_001258032,16
SERF2-C15ORF63:NR_037673,18
SERF2:NM_001199877,16
ELL3:NM_025165,4
PDIA3:NM_005313,17
CKMT1A:NM_001015001,0
CATSPER2:NM_172095,4
STRC:NM_153700,2
CKMT1B:NM_020990,2
PPIP5K1:NM_001354383,9
MAP1A:NM_002373,21
TP53BP1:NM_005657,64
TUBGCP4:NM_014444,27
ZSCAN29:NM_001372080,16
ADAL:NM_001159280,16
LCMT2:NM_014793,4
TGM7:NM_052955,7
TGM5:NM_201631,10
EPB42:NM_000119,11
CCNDBP1:NM_012142,8
TMEM62:NM_001347030,20
UBR1:NM_174916,90
TTBK2:NM_173500,54
CDAN1:NM_138477,20
STARD9:NM_020759,59
HAUS2:NM_001130447,9
LRRC57:NM_153260,9
SNAP23:NM_130798,19
ZNF106:NM_001366845,45
CAPN3:NM_173087,19
GANC:NM_001393928,31
TMEM87A:NM_001286487,32
VPS39:NM_001301138,30
PLA2G4F:NM_213600,10
PLA2G4D:NM_178034,8
PLA2G4E:NM_001206670,12
EHD4:NM_139265,40
SPTBN5:NM_016642,7
PLA2G4B:NM_001114633,1
JMJD7:NM_001114632,4
JMJD7-PLA2G4B:NM_001198588,5
MAPKBP1:NM_001265611,22
MGA:NM_001080541,62
TYRO3:NM_006293,21
RPAP1:NM_015540,25
LTK:NM_002344,9
ITPKA:NM_002220,12
RTF1:NM_015138,46
NDUFAF1:NM_016013,7
NUSAP1:NM_001243144,35
OIP5:NM_007280,10
CHP1:NM_007236,33
EXD1:NM_001286441,9
INO80:NM_017553,106
CHAC1:NM_001142776,3
DLL4:NM_019074,4
VPS18:NM_020857,9
RHOV:NM_133639,1
SPINT1:NM_001386875,7
PPP1R14D:NM_001130143,3
ZFYVE19:NM_032850,8
C15orf62:NM_001130448,10
DNAJC17:NM_018163,30
GCHFR:NM_005258,7
RMDN3:NM_001323895,27
RAD51:NM_001164269,25
KNL1:NM_144508,37
RPUSD2:NM_001286407,3
CCDC32:NM_001382439,27
CHST14:NM_130468,5
BAHD1:NM_001301132,32
IVD:NM_001354601,9
KNSTRN:NM_001142762,11
DISP2:NM_033510,7
PHGR1:NM_001145643,0
CCDC9B:NM_207380,6
INAFM2:NM_001301268,4
PLCB2:NM_004573,19
ANKRD63:NM_001190479,7
PAK6:NM_001276718,15
BUB1B-PAK6:NM_001128629,28
BUB1B:NM_001211,38
BMF:NM_001398501,9
SRP14:NM_001309434,8
EIF2AK4:NM_001013703,75
GPR176:NM_001271854,33
FSIP1:NM_152597,40
THBS1:NM_003246,5
RASGRP1:NM_005739,33
FAM98B:NM_173611,18
SPRED1:NM_152594,30
TMCO5A:NM_001370737,6
MEIS2:NM_001220482,102
CDIN1:NM_001321758,66
DPH6:NM_080650,37
NANOGP8:NM_001355281,1
ZNF770:NM_014106,10
AQR:NM_014691,58
ACTC1:NM_005159,2
GJD2:NM_020660,5
GOLGA8B:NM_001023567,2
GOLGA8A:NM_181077.5_2,8
LPCAT4:NM_153613.3_2,8
NUTM1:NM_001284293.2_2,10
NOP10:NM_018648.4_2,2
SLC12A6:NM_001042495.2_2,30
EMC4:NM_001286420,2
KATNBL1:NM_024713,26
PGBD4:NM_152595,1
EMC7:NM_020154,10
CHRM5:NM_001320917,8
AVEN:NM_020371,21
RYR3:NM_001243996,101
FMN1:NM_001277313.2_4,76
GREM1:NM_013372.7_4,5
SCG5:NM_001394279.1_4,15
ARHGAP11A-SCG5:NM_001368319.1_4,23
ARHGAP11A:NM_001286479.3_4,9
GOLGA8N:NM_001282494.2_4,0
GOLGA8O:NM_001277308.1_2,0
GOLGA8K:NM_001282493.2_2,0
CHRNA7:NM_000746.6_4,11
OTUD7A:NM_130901.3_3,52
KLF13:NM_001302461.2_3,18
TRPM1:NM_001252020.2_3,27
MTMR10:NM_017762.3_3,23
FAN1:NM_014967.5_3,33
GOLGA8H:NM_001282490.2_4,0
GOLGA8Q:NM_001355476.2_3,0
GOLGA8R:NM_001282484.1_3,0
CHRFAM7A:NM_139320.2_3,0
GOLGA8T:NM_001355469.2_3,0
GOLGA8J:NM_001282472.2_4,0
TJP1:NM_001301025.3_3,79
NSMCE3:NM_138704.4_3,1
FAM189A1:NM_001387215.1_3,107
APBA2:NM_001353789.2_3,131
GOLGA6L7:NM_001365371.2_2,0
GOLGA8M:NM_001282468.3_3,0
GOLGA8G:NM_001368078.2_4,0
HERC2:NM_004667.6_3,127
OCA2:NM_000275.3_3,68
GABRG3:NM_033223,160
GABRA5:NM_001165037,17
GABRB3:NM_021912,52
ATP10A:NM_024490,34
UBE3A:NM_001354507,47
SNURF:NM_005678,4
SNRPN:NM_001400650,17
NPAP1:NM_018958,2
NDN:NM_002487.3_2,1
MAGEL2:NM_019066.5_2,2
MKRN3:NM_005664.4_2,5
GOLGA6L2:NM_001304388.2_2,1
GOLGA8S:NM_001355465.2_2,0
GOLGA6L1:NM_001001413.3_4,0
TUBGCP5:NM_001354372.2_4,29
CYFIP1:NM_001324119.2_3,75
NIPA2:NM_001008894.3_2,31
NIPA1:NM_001142275.1_2,26
GOLGA6L22:NM_001396957.1_4,0
OR4N4:NM_001005241.4_2,0
OR4M2:NM_001004719.2_2,1
POTEB:NM_001277304.2_2,0
OR4N4C:NM_001365389.2_2,0
OR4M2B:NM_001395296.1_3,0
POTEB3:NM_207355.5_3,0
POTEB2:NM_001277303.1_2,0
GOLGA6L6:NM_001145004.2_2,0
TMEM121:NM_025268,4
