Symbol,Ferroptosis,UPR,Mitochondrial,TF,TF_Cof,Age
TAF1,no,no,no,no,yes,no
NONO,no,no,no,no,yes,no
RIPPLY1,no,no,no,no,yes,no
RBMX,no,no,no,no,yes,no
NSD3,no,no,no,no,yes,no
MED22,no,no,no,no,yes,no
REXO4,no,no,no,no,yes,no
NRBF2,no,no,no,no,yes,no
ANKRD1,no,no,no,no,yes,no
TAF5,no,no,no,no,yes,no
PPRC1,no,no,no,no,yes,no
NPAT,no,no,no,no,yes,no
CHEK1,no,no,no,no,yes,no
TIRAP,no,no,no,no,yes,no
SAP18,no,no,no,no,yes,no
PDCD4,no,no,no,no,yes,no
SRFBP1,no,no,no,no,yes,no
THRSP,no,no,no,no,yes,no
ANKAR,no,no,no,no,yes,no
CENPU,no,no,no,no,yes,no
SAV1,no,no,no,no,yes,no
BEND6,no,no,no,no,yes,no
TADA1,no,no,no,no,yes,no
JMY,no,no,no,no,yes,no
SUV39H2,no,no,no,no,yes,no
CAMK4,no,no,no,no,yes,no
MED21,no,no,no,no,yes,no
CDYL,no,no,no,no,yes,no
DAB2,no,no,no,no,yes,no
SMARCA5,no,no,no,no,yes,no
HNRNPU,no,no,no,no,yes,no
INO80C,no,no,no,no,yes,no
ING1,no,no,no,no,yes,no
GTF2E1,no,no,no,no,yes,no
PID1,no,no,no,no,yes,no
CHD1,no,no,no,no,yes,no
WNT3A,no,no,no,no,yes,no
TRIM11,no,no,no,no,yes,no
ELOC,no,no,no,no,yes,no
MMS19,no,no,no,no,yes,no
CNOT8,no,no,no,no,yes,no
KDM8,no,no,no,no,yes,no
RNF20,no,no,no,no,yes,no
PPARGC1B,no,no,no,no,yes,no
MED7,no,no,no,no,yes,no
GRIP1,no,no,no,no,yes,no
PCGF6,no,no,no,no,yes,no
SFR1,no,no,no,no,yes,no
MED19,no,no,no,no,yes,no
KAT6B,no,no,no,no,yes,no
ATAD2,no,no,no,no,yes,no
RBPMS,no,no,no,no,yes,no
NRG1,no,no,no,no,yes,no
PAXIP1,no,no,no,no,yes,no
SSBP3,no,no,no,no,yes,no
RNF111,no,no,no,no,yes,no
TAB3,no,no,no,no,yes,no
SKI,no,no,no,no,yes,no
EYA3,no,no,no,no,yes,no
AUTS2,no,no,no,no,yes,no
CNOT11,no,no,no,no,yes,no
EMSY,no,no,no,no,yes,no
NPM2,no,no,no,no,yes,no
CCAR2,no,no,no,no,yes,no
CHAF1B,no,no,no,no,yes,no
MED8,no,no,no,no,yes,no
CTBP1,no,no,no,no,yes,no
ARHGAP35,no,no,no,no,yes,no
SSU72,no,no,no,no,yes,no
PRMT2,no,no,no,no,yes,no
MED27,no,no,no,no,yes,no
SAFB,no,no,no,no,yes,no
CHTOP,no,no,no,no,yes,no
CRTC2,no,no,no,no,yes,no
PMF1,no,no,no,no,yes,no
TONSL,no,no,no,no,yes,no
MAML1,no,no,no,no,yes,no
DVL3,no,no,no,no,yes,no
SAP30BP,no,no,no,no,yes,no
SRSF2,no,no,no,no,yes,no
MED11,no,no,no,no,yes,no
TAF6L,no,no,no,no,yes,no
RBBP4,no,no,no,no,yes,no
WNT4,no,no,no,no,yes,no
DPY30,no,no,no,no,yes,no
SMARCAD1,no,no,no,no,yes,no
ERCC3,no,no,no,no,yes,no
S100A9,no,no,no,no,yes,no
CGGBP1,no,no,no,no,yes,no
PBXIP1,no,no,no,no,yes,no
PYGO2,no,no,no,no,yes,no
HIPK1,no,no,no,no,yes,no
STK36,no,no,no,no,yes,no
HDAC11,no,no,no,no,yes,no
DPPA2,no,no,no,no,yes,no
MNDA,no,no,no,no,yes,no
RYBP,no,no,no,no,yes,no
YEATS2,no,no,no,no,yes,no
MEAF6,no,no,no,no,yes,no
SNIP1,no,no,no,no,yes,no
SFMBT1,no,no,no,no,yes,no
GNL3,no,no,no,no,yes,no
TASOR,no,no,no,no,yes,no
RNF168,no,no,no,no,yes,no
H2AZ1,no,no,no,no,yes,no
SAP30,no,no,no,no,yes,no
NAA15,no,no,no,no,yes,no
ICE1,no,no,no,no,yes,no
NIPBL,no,no,no,no,yes,no
ANKRA2,no,no,no,no,yes,no
CITED2,no,no,no,no,yes,no
SAP30L,no,no,no,no,yes,no
PTTG1,no,no,no,no,yes,no
PEX2,no,no,no,no,yes,no
RAD21,no,no,no,no,yes,no
MED30,no,no,no,no,yes,no
PSIP1,no,no,no,no,yes,no
SYK,no,no,no,no,yes,no
KDM1B,no,no,no,no,yes,no
HNRNPK,no,no,no,no,yes,no
FBP1,no,no,no,no,yes,no
GTF2A1,no,no,no,no,yes,no
SSX5,no,no,no,no,yes,no
SSX3,no,no,no,no,yes,no
DACT1,no,no,no,no,yes,no
TAF3,no,no,no,no,yes,no
NSD1,no,no,no,no,yes,no
ANKRD2,no,no,no,no,yes,no
TAF1D,no,no,no,no,yes,no
HIF1AN,no,no,no,no,yes,no
COPS2,no,no,no,no,yes,no
PCBD1,no,no,no,no,yes,no
APBB1,no,no,no,no,yes,no
ILK,no,no,no,no,yes,no
TAF10,no,no,no,no,yes,no
LMO1,no,no,no,no,yes,no
CDYL2,no,no,no,no,yes,no
LEO1,no,no,no,no,yes,no
ATF7IP2,no,no,no,no,yes,no
ZCCHC18,no,no,no,no,yes,no
TERF2IP,no,no,no,no,yes,no
NAB2,no,no,no,no,yes,no
YWHAB,no,no,no,no,yes,no
CRK,no,no,no,no,yes,no
CDK12,no,no,no,no,yes,no
CD3D,no,no,no,no,yes,no
SERTAD3,no,no,no,no,yes,no
NFKBID,no,no,no,no,yes,no
DAPK3,no,no,no,no,yes,no
SF1,no,no,no,no,yes,no
BMI1,no,no,no,no,yes,no
H1-4,no,no,no,no,yes,no
ING5,no,no,no,no,yes,no
HR,no,no,no,no,yes,no
HEXIM2,no,no,no,no,yes,no
TNIP2,no,no,no,no,yes,no
LGALS9,no,no,no,no,yes,no
SIN3A,no,no,no,no,yes,no
INO80E,no,no,no,no,yes,no
LDB2,no,no,no,no,yes,no
CTNND2,no,no,no,no,yes,no
BRD3,no,no,no,no,yes,no
CHD3,no,no,no,no,yes,no
VGLL2,no,no,no,no,yes,no
PA2G4,no,no,no,no,yes,no
SDR16C5,no,no,no,no,yes,no
MBD3L1,no,no,no,no,yes,no
TADA3,no,no,no,no,yes,no
TRIM8,no,no,no,no,yes,no
SCAND1,no,no,no,no,yes,no
CHD7,no,no,no,no,yes,no
ASXL1,no,no,no,no,yes,no
PPID,no,no,no,no,yes,no
PLRG1,no,no,no,no,yes,no
DSCAM,no,no,no,no,yes,no
CXXC5,no,no,no,no,yes,no
BPTF,no,no,no,no,yes,no
ATF7IP,no,no,no,no,yes,no
TCEA2,no,no,no,no,yes,no
UTF1,no,no,no,no,yes,no
MLLT3,no,no,no,no,yes,no
JMJD1C,no,no,no,no,yes,no
CDY1,no,no,no,no,yes,no
COPRS,no,no,no,no,yes,no
CDY1B,no,no,no,no,yes,no
TCEAL1,no,no,no,no,yes,no
BANP,no,no,no,no,yes,no
HCFC1,no,no,no,no,yes,no
PHF8,no,no,no,no,yes,no
KAT5,no,no,no,no,yes,no
KDM2A,no,no,no,no,yes,no
COMMD1,no,no,no,no,yes,no
PARP14,no,no,no,no,yes,no
PARP15,no,no,no,no,yes,no
TNKS,no,no,no,no,yes,no
TRIB1,no,no,no,no,yes,no
SCAI,no,no,no,no,yes,no
SLC19A1,no,no,no,no,yes,no
PLK3,no,no,no,no,yes,no
CBX2,no,no,no,no,yes,no
RALGAPA1,no,no,no,no,yes,no
ABRA,no,no,no,no,yes,no
SNAPC5,no,no,no,no,yes,no
ZCCHC12,no,no,no,no,yes,no
BRMS1,no,no,no,no,yes,no
DHX36,no,no,no,no,yes,no
CTBP2,no,no,no,no,yes,no
MED16,no,no,no,no,yes,no
DRAP1,no,no,no,no,yes,no
CCDC85B,no,no,no,no,yes,no
RUVBL1,no,no,no,no,yes,no
CIDEA,no,no,no,no,yes,no
EID2,no,no,no,no,yes,no
SGF29,no,no,no,no,yes,no
CDK5R1,no,no,no,no,yes,no
TCERG1L,no,no,no,no,yes,no
BASP1,no,no,no,no,yes,no
NFATC2IP,no,no,no,no,yes,no
CHD9,no,no,no,no,yes,no
PAWR,no,no,no,no,yes,yes
TBL1XR1,no,no,no,no,yes,no
PIDD1,no,no,no,no,yes,no
FLII,no,no,no,no,yes,no
DMAP1,no,no,no,no,yes,no
BEND3,no,no,no,no,yes,no
ERBB4,no,no,no,no,yes,no
CTNNBIP1,no,no,no,no,yes,no
PARP10,no,no,no,no,yes,no
SUZ12,no,no,no,no,yes,no
TAF7,no,no,no,no,yes,no
AURKB,no,no,no,no,yes,no
SAMD4B,no,no,no,no,yes,no
MAGED1,no,no,no,no,yes,no
CIITA,no,no,no,no,yes,no
SERTAD2,no,no,no,no,yes,no
CITED4,no,no,no,no,yes,no
PUF60,no,no,no,no,yes,no
MED14,no,no,no,no,yes,no
HCLS1,no,no,no,no,yes,no
NRIP1,no,no,no,no,yes,no
PCGF5,no,no,no,no,yes,no
EHMT1,no,no,no,no,yes,no
POLR2A,no,no,no,no,yes,no
SIAH2,no,no,no,no,yes,no
CDY2A,no,no,no,no,yes,no
TBPL2,no,no,no,no,yes,no
TRAK1,no,no,no,no,yes,no
EWSR1,no,no,no,no,yes,no
CNOT10,no,no,no,no,yes,no
WBP2NL,no,no,no,no,yes,no
RUVBL2,no,no,no,no,yes,no
MAGEA2B,no,no,no,no,yes,no
BCOR,no,no,no,no,yes,no
FHL3,no,no,no,no,yes,no
GTF2H2C,no,no,no,no,yes,no
EP400,no,no,no,no,yes,no
SETD3,no,no,no,no,yes,no
ALYREF,no,no,no,no,yes,no
CBX6,no,no,no,no,yes,no
CHEK2,no,no,no,no,yes,yes
ZNF703,no,no,no,no,yes,no
LIN9,no,no,no,no,yes,no
TOB2,no,no,no,no,yes,no
UTY,no,no,no,no,yes,no
KMT5A,no,no,no,no,yes,no
H1-5,no,no,no,no,yes,no
MAML2,no,no,no,no,yes,no
SS18L1,no,no,no,no,yes,no
MED12,no,no,no,no,yes,no
TCEAL2,no,no,no,no,yes,no
SIVA1,no,no,no,no,yes,no
BRF1,no,no,no,no,yes,no
NELFA,no,no,no,no,yes,no
SMYD3,no,no,no,no,yes,no
PCGF3,no,no,no,no,yes,no
BRWD1,no,no,no,no,yes,no
PRAME,no,no,no,no,yes,no
MORF4L1,no,no,no,no,yes,no
POLR3C,no,no,no,no,yes,no
WWOX,no,no,no,no,yes,no
BCL9L,no,no,no,no,yes,no
MRTFB,no,no,no,no,yes,no
KDM4D,no,no,no,no,yes,no
HEXIM1,no,no,no,no,yes,no
EFCAB6,no,no,no,no,yes,no
DCC,no,no,no,no,yes,no
TAF9B,no,no,no,no,yes,no
TCEA1,no,no,no,no,yes,no
SSX7,no,no,no,no,yes,no
MCRS1,no,no,no,no,yes,no
H1-2,no,no,no,no,yes,no
FAM83G,no,no,no,no,yes,no
SKOR1,no,no,no,no,yes,no
NOC2L,no,no,no,no,yes,no
NELFB,no,no,no,no,yes,no
PNRC2,no,no,no,no,yes,no
LIN54,no,no,no,no,yes,no
MPHOSPH8,no,no,no,no,yes,no
SUPT5H,no,no,no,no,yes,no
SUPT3H,no,no,no,no,yes,no
WDR5,no,no,no,no,yes,no
TRRAP,no,no,no,no,yes,no
XRCC6,no,no,no,no,yes,yes
TCEAL3,no,no,no,no,yes,no
NACA,no,no,no,no,yes,no
MYO6,no,no,no,no,yes,no
HDAC2,no,no,no,no,yes,no
TLE1,no,no,no,no,yes,no
MAML3,no,no,no,no,yes,no
STRN3,no,no,no,no,yes,no
ANXA4,no,no,no,no,yes,no
C1D,no,no,no,no,yes,no
BLM,no,no,no,no,yes,no
TRIM33,no,no,no,no,yes,no
PELI1,no,no,no,no,yes,no
ELANE,no,no,no,no,yes,no
TOPORS,no,no,no,no,yes,yes
PHF2,no,no,no,no,yes,no
TAF13,no,no,no,no,yes,no
WWP2,no,no,no,no,yes,no
CTNND1,no,no,no,no,yes,no
DDX39B,no,no,no,no,yes,no
BAZ1A,no,no,no,no,yes,no
MDM4,no,no,no,no,yes,no
NCOA6,no,no,no,no,yes,no
C6orf89,no,no,no,no,yes,no
MAGEA1,no,no,no,no,yes,no
CEP290,no,no,no,no,yes,no
LDB1,no,no,no,no,yes,no
CTR9,no,no,no,no,yes,no
SMURF1,no,no,no,no,yes,no
CNOT7,no,no,no,no,yes,no
SFMBT2,no,no,no,no,yes,no
PRMT6,no,no,no,no,yes,no
TOP1,no,no,no,no,yes,no
TCEAL5,no,no,no,no,yes,no
DAXX,no,no,no,no,yes,no
RING1,no,no,no,no,yes,no
BRD2,no,no,no,no,yes,no
NOTCH4,no,no,no,no,yes,no
NELFE,no,no,no,no,yes,no
TRIM27,no,no,no,no,yes,no
DPF3,no,no,no,no,yes,no
VGLL3,no,no,no,no,yes,no
SUPT4H1,no,no,no,no,yes,no
CHUK,no,no,no,no,yes,no
SRA1,no,no,no,no,yes,no
LBH,no,no,no,no,yes,no
GTF2H4,no,no,no,no,yes,no
MYCBP,no,no,no,no,yes,no
SKOR2,no,no,no,no,yes,no
TRIM16,no,no,no,no,yes,no
HSBP1L1,no,no,no,no,yes,no
MBD3L2,no,no,no,no,yes,no
SETSIP,no,no,no,no,yes,no
HSBP1,no,no,no,no,yes,no
MCIDAS,no,no,no,no,yes,no
KDM4E,no,no,no,no,yes,no
RBM14,no,no,no,no,yes,no
SSX2,no,no,no,no,yes,no
TCP10L,no,no,no,no,yes,no
GTF2A1L,no,no,no,no,yes,no
N4BP2L2,no,no,no,no,yes,no
NACA2,no,no,no,no,yes,no
EID3,no,no,no,no,yes,no
EID1,no,no,no,no,yes,no
RBM15B,no,no,no,no,yes,no
PMF1-BGLAP,no,no,no,no,yes,no
BAHCC1,no,no,no,no,yes,no
SSX4,no,no,no,no,yes,no
MAGEA2,no,no,no,no,yes,no
SSX4B,no,no,no,no,yes,no
TAF15,no,no,no,no,yes,no
GTF2H5,no,no,no,no,yes,no
KMT2B,no,no,no,no,yes,no
TAF9,no,no,no,no,yes,no
MLLT6,no,no,no,no,yes,no
AATF,no,no,no,no,yes,no
PCGF2,no,no,no,no,yes,no
PAGR1,no,no,no,no,yes,no
ADCY5,no,no,no,no,no,yes
ARHGAP1,no,no,no,no,no,yes
BUB1B,no,no,no,no,no,yes
BUB3,no,no,no,no,no,yes
EFEMP1,no,no,no,no,no,yes
ERCC4,no,no,no,no,no,yes
FGF23,no,no,no,no,no,yes
GH,no,no,no,no,no,yes
GHR,no,no,no,no,no,yes
GHRHR,no,no,no,no,no,yes
HTR1B,no,no,no,no,no,yes
IRS1,no,no,no,no,no,yes
IRS2,no,no,no,no,no,yes
MCM2,no,no,no,no,no,yes
MGAT5,no,no,no,no,no,yes
MSH2,no,no,no,no,no,yes
NEIL1,no,no,no,no,no,yes
PAPPA,no,no,no,no,no,yes
PCK1,no,no,no,no,no,yes
PLAU,no,no,no,no,no,yes
PPM1D,no,no,no,no,no,yes
RAE1,no,no,no,no,no,yes
TOP3B,no,no,no,no,no,yes
TRP63,no,no,no,no,no,yes
XRCC5,no,no,no,no,no,yes
EEF1E1,no,no,no,no,no,yes
EPS8,no,no,no,no,no,yes
KCNA3,no,no,no,no,no,yes
SLC13A1,no,no,no,no,no,yes
TPP2,no,no,no,no,no,yes
TRP53BP1,no,no,no,no,no,yes
RPS6KB1,no,no,no,no,no,yes
PRKAR2B,no,no,no,no,no,yes
EIF5A2,no,no,no,no,no,yes
CDC14B,no,no,no,no,no,yes
MIF,no,no,no,no,no,yes
GSTA4,no,no,no,no,no,yes
MT1,no,no,no,no,no,yes
TRP73,no,no,no,no,no,yes
NUDT1,no,no,no,no,no,yes
GHRH,no,no,no,no,no,yes
ERCC1,no,no,no,no,no,yes
SERPINE1,no,no,no,no,no,yes
CTF1,no,no,no,no,no,yes
ADRA1A,no,no,no,no,no,yes
ADRA1B,no,no,no,no,no,yes
UBD,no,no,no,no,no,yes
RBM38,no,no,no,no,no,yes
MSTN,no,no,no,no,no,yes
SIGLECE,no,no,no,no,no,yes
G6PD,no,no,no,no,no,yes
MTBP,no,no,no,no,no,yes
GMFB,no,no,no,no,no,yes
SOD3,no,no,no,no,no,yes
MIR17,no,no,no,no,no,yes
AKT2,no,no,no,no,no,yes
